trace_name,number_of_requests,wsr,slab_size,slab_cnt,rebalance_strategy,allocator,tag,throughput,rebalanced_slabs,miss_ratio,n_rebalanced_slabs,monitor_interval,n_alloc_failures,uuid,rebalanceDiffRatio,slab_cnt,miss_ratio_reduction_from_disabled,miss_ratio_reduction_from_lru_disabled,tuned_improvement
synth_static_204,80000000,0.1,4,46,tail-age,LRU,,812637.2970324559,,0.26475935,0,50000,0,synth_static_204-e28c53933d920cd19bd1057b00969334,0.02,46,0.0,0.0,
synth_static_204,80000000,0.1,4,46,tail-age,LRU,,671432.684331204,,0.26475935,0,50000,0,synth_static_204-8015865920cd6b494345bdca171d39c3,0.1,46,0.0,0.0,
synth_static_204,80000000,0.1,4,46,tail-age,LRU,,557311.8767998643,,0.26475935,0,50000,0,synth_static_204-eb949142e1d37f1af438fe6401e0afa6,0.25,46,0.0,0.0,
synth_static_204,80000000,0.1,4,46,free-mem,LRU2Q,,619795.1234768424,,0.2436299875,0,50000,0,synth_static_204-0b3443a1084ee6887a6e70eb8a1baad5,,46,0.0,0.0211293625,
synth_static_204,80000000,0.1,4,46,tail-age,LRU2Q,,698015.5477735653,1.0,0.25238765,1,50000,0,synth_static_204-92f281ff18aa2f94ca1fd7071615b2cd,0.25,46,-0.008757662500000013,0.012371699999999985,
synth_static_204,80000000,0.1,4,46,marginal-hits-tuned,LRU2Q,cold,557730.2509244429,58.0,0.224938575,58,50000,0,synth_static_204-6aefc4a2a6ba6b4a78fd4e16b208ae86,,46,0.018691412500000004,0.039820775,0.022218937500000008
synth_static_204,80000000,0.1,4,46,disabled,LRU2Q,,892150.3769474295,,0.2436299875,0,50000,0,synth_static_204-0bd333e27311dc78beb8cf2658a83762,,46,0.0,0.0211293625,
synth_static_204,80000000,0.1,4,46,marginal-hits-tuned,LRU2Q,warm-cold,652377.5693090019,74.0,0.2255133375,74,50000,0,synth_static_204-6c21dff64c01e3c19a5f0cacebc105e0,,46,0.018116650000000012,0.03924601250000001,0.021730799999999995
synth_static_204,80000000,0.1,4,46,hits,LRU2Q,,647019.8345728033,17.0,0.2248569125,17,50000,0,synth_static_204-51833942e8826b28b8eab58dbac0312b,0.1,46,0.018773075,0.0399024375,
synth_static_204,80000000,0.1,4,46,marginal-hits,LRU2Q,cold,712678.848631298,1591.0,0.2471575125,1591,50000,0,synth_static_204-bbd40324dd85162317e2a1a44e545d90,,46,-0.0035275250000000036,0.017601837499999995,
synth_static_204,80000000,0.1,4,46,tail-age,LRU2Q,,554493.764740925,1.0,0.252390575,1,50000,0,synth_static_204-736eeaad4e2b81c71ee8ea409397682a,0.02,46,-0.0087605875,0.012368774999999999,
synth_static_204,80000000,0.1,4,46,tail-age,LRU2Q,,510327.29430602345,1.0,0.252390575,1,50000,0,synth_static_204-5bedaa60a5a3c81cf9b59bcc650bb568,0.1,46,-0.0087605875,0.012368774999999999,
synth_static_204,80000000,0.1,4,46,tail-age,LRU2Q,,609210.0399007805,1.0,0.252390575,1,50000,0,synth_static_204-50f8efdf39fa41a64253bbb1b43f2863,0.05,46,-0.0087605875,0.012368774999999999,
synth_static_204,80000000,0.1,4,46,marginal-hits,LRU2Q,warm-cold,606691.9257580332,1591.0,0.2472441375,1591,50000,0,synth_static_204-afd853f5fdb85e7862ab2fabd995361a,,46,-0.0036141499999999827,0.017515212500000016,
synth_static_204,80000000,0.1,4,46,free-mem,TINYLFU,,584343.9806600721,,0.245915975,0,50000,0,synth_static_204-8b3869fb93cbd96b2fdd35e45eeae64f,,46,0.0,0.018843374999999996,
synth_static_204,80000000,0.1,4,46,tail-age,TINYLFU,,567970.253276183,589.0,0.2507036875,589,50000,0,synth_static_204-2b284585bfe2abc620c8bf8246ef087d,0.25,46,-0.004787712499999985,0.01405566250000001,
synth_static_204,80000000,0.1,4,46,disabled,TINYLFU,,612590.2519927947,,0.245915975,0,50000,0,synth_static_204-c4cf88134cec1b057b733aa8c1eeb8f0,,46,0.0,0.018843374999999996,
synth_static_204,80000000,0.1,4,46,tail-age,TINYLFU,,507196.7846637393,710.0,0.2518233625,710,50000,0,synth_static_204-f63d38f9dabb3bc75cde4df805e2fdf8,0.05,46,-0.005907387499999972,0.012935987500000024,
synth_static_204,80000000,0.1,4,46,hits,TINYLFU,,587238.3949712609,17.0,0.2197527875,17,50000,0,synth_static_204-28f5337a5d10c8cc8346e2db93309152,0.1,46,0.026163187500000018,0.045006562500000014,
synth_static_204,80000000,0.1,4,46,marginal-hits,TINYLFU,,576733.8276955866,1591.0,0.244193725,1591,50000,0,synth_static_204-7712745d73f8c55b731deab3d1d25a55,,46,0.0017222500000000085,0.020565625000000004,
synth_static_204,80000000,0.1,4,46,tail-age,TINYLFU,,550211.245031456,703.0,0.2518245625,703,50000,0,synth_static_204-d63277a4324be872e6bdc136714df055,0.02,46,-0.0059085875000000065,0.012934787499999989,
synth_static_204,80000000,0.1,4,46,marginal-hits-tuned,TINYLFU,,532728.4049544084,342.0,0.2260864,342,50000,0,synth_static_204-b6e8f6d438aa822b7050fe54ef1ed66d,,46,0.019829575000000016,0.03867295000000001,0.018107325000000007
synth_static_204,80000000,0.1,4,46,tail-age,TINYLFU,,570438.73669597,675.0,0.2510212375,675,50000,0,synth_static_204-4f90a31cbcd115770663add2b898b936,0.1,46,-0.005105262499999985,0.01373811250000001,
synth_static_204,80000000,0.2,4,91,tail-age,LRU,,718148.9359892325,,0.19443205,0,50000,0,synth_static_204-48533f8988d7c0744e2ad5d115995400,0.25,91,0.0,0.0,
synth_static_204,80000000,0.2,4,91,tail-age,LRU,,597711.1618958768,,0.19443205,0,50000,0,synth_static_204-b289921cf4d7ab9a9d0466285d5e4b9d,0.05,91,0.0,0.0,
synth_static_204,80000000,0.2,4,91,marginal-hits,LRU,,658962.9695081541,1578.0,0.1915586875,1578,50000,0,synth_static_204-b9957c1c74b2862f906c43cff83c5723,,91,0.002873362500000004,0.002873362500000004,
synth_static_204,80000000,0.2,4,91,tail-age,LRU,,645816.7590213936,,0.19443205,0,50000,0,synth_static_204-9e85e79c890bacfb87a53b0398bf6081,0.1,91,0.0,0.0,
synth_static_204,80000000,0.2,4,91,tail-age,LRU,,771600.6781398284,,0.19443205,0,50000,0,synth_static_204-3c0b0b011e38983a49bb5d5b395136ee,0.02,91,0.0,0.0,
synth_static_204,80000000,0.2,4,91,disabled,LRU,,602928.3553159299,,0.19443205,0,50000,0,synth_static_204-39a9d9a24d724f3dc2f069536c428415,,91,0.0,0.0,
synth_static_204,80000000,0.2,4,91,hits,LRU,,620941.0564858118,31.0,0.17783905,31,50000,0,synth_static_204-4ee537d4a57d7c509e36526d6ce9198b,0.1,91,0.016592999999999997,0.016592999999999997,
synth_static_204,80000000,0.2,4,91,marginal-hits-tuned,LRU,,614503.0919238178,191.0,0.1789619875,191,50000,0,synth_static_204-6aa2bca6e826b4dce5cebb1cd9408027,,91,0.015470062499999993,0.015470062499999993,0.012596699999999988
synth_static_204,80000000,0.2,4,91,free-mem,LRU,,684311.1357833518,,0.19443205,0,50000,0,synth_static_204-b8c95ed4eb6d1828a841f3642ee84907,,91,0.0,0.0,
synth_static_204,80000000,0.2,4,91,tail-age,LRU2Q,,532559.8688184711,273.0,0.2053443625,273,50000,0,synth_static_204-5c061c8c229e3d594532f4eeb792e765,0.1,91,-0.023908212499999998,-0.010912312499999993,
synth_static_204,80000000,0.2,4,91,tail-age,LRU2Q,,799758.1720350598,328.0,0.2051314375,328,50000,0,synth_static_204-dcc2b616bc656d8048cd02220f806de8,0.05,91,-0.023695287500000023,-0.010699387500000018,
synth_static_204,80000000,0.2,4,91,tail-age,LRU2Q,,624384.1100991387,2.0,0.1834057625,2,50000,0,synth_static_204-9566b42deb4376e342d7c2153a31ab05,0.25,91,-0.001969612500000023,0.011026287499999982,
synth_static_204,80000000,0.2,4,91,marginal-hits,LRU2Q,cold,732872.4520554923,1578.0,0.186486175,1578,50000,0,synth_static_204-31d0a9ba4496be5a29cd1737c628ec8d,,91,-0.0050500250000000135,0.007945874999999991,
synth_static_204,80000000,0.2,4,91,marginal-hits-tuned,LRU2Q,warm-cold,639108.6316737507,199.0,0.169653,199,50000,0,synth_static_204-d5b058b93f9dddebae2d68b7416afbba,,91,0.011783149999999992,0.024779049999999997,0.016349599999999992
synth_static_204,80000000,0.2,4,91,marginal-hits,LRU2Q,warm-cold,602904.5007024767,1578.0,0.1860026,1578,50000,0,synth_static_204-095ee7fd0d54b8384af5e16ff80975db,,91,-0.00456645,0.008429450000000005,
synth_static_204,80000000,0.2,4,91,tail-age,LRU2Q,,598497.6965246178,364.0,0.20604495,364,50000,0,synth_static_204-e0cb1d6248c320a904edaeab182bb88b,0.02,91,-0.024608800000000014,-0.01161290000000001,
synth_static_204,80000000,0.2,4,91,marginal-hits-tuned,LRU2Q,cold,751447.3464110771,305.0,0.1702983375,305,50000,0,synth_static_204-c25fd9430c5aa0c3a0b26876d070de5b,,91,0.011137812499999983,0.024133712499999987,0.016187837499999996
synth_static_204,80000000,0.2,4,91,hits,LRU2Q,,660833.8688612056,31.0,0.1673025875,31,50000,0,synth_static_204-ca1b81f6f2b3499769954b5ba377d5c5,0.1,91,0.014133562500000002,0.027129462500000007,
synth_static_204,80000000,0.2,4,91,disabled,LRU2Q,,722342.094686667,,0.18143615,0,50000,0,synth_static_204-6de69005d8e3adddb9acde28b497ecf6,,91,0.0,0.012995900000000005,
synth_static_204,80000000,0.2,4,91,free-mem,LRU2Q,,498833.1822340812,,0.18143615,0,50000,0,synth_static_204-0e3325429d5a6656056b8109a809e542,,91,0.0,0.012995900000000005,
synth_static_204,80000000,0.2,4,91,tail-age,TINYLFU,,580448.004007447,503.0,0.1896826,503,50000,0,synth_static_204-5f99f21db80ec62c647511c35feadff8,0.02,91,-0.005579650000000019,0.004749449999999988,
synth_static_204,80000000,0.2,4,91,hits,TINYLFU,,603589.9429297369,31.0,0.162605875,31,50000,0,synth_static_204-7c1c2b845b0e9df5e9737a7e2c96b171,0.1,91,0.021497074999999977,0.031826174999999984,
synth_static_204,80000000,0.2,4,91,marginal-hits-tuned,TINYLFU,,587254.5173126954,165.0,0.1653946875,165,50000,0,synth_static_204-9947900c1a89a9cc56207bc5def20639,,91,0.01870826249999999,0.029037362499999997,0.02046743749999999
synth_static_204,80000000,0.2,4,91,tail-age,TINYLFU,,526419.7476697165,399.0,0.19022415,399,50000,0,synth_static_204-4006e78f24f4b987654ee7533f77b74d,0.25,91,-0.006121200000000021,0.004207899999999987,
synth_static_204,80000000,0.2,4,91,tail-age,TINYLFU,,524695.4157291586,439.0,0.1901090375,439,50000,0,synth_static_204-a7ef54d9a0113b2726792f5a7f739fe2,0.1,91,-0.006006087500000007,0.004323012500000001,
synth_static_204,80000000,0.2,4,91,marginal-hits,TINYLFU,,854501.0562315909,1578.0,0.185862125,1578,50000,0,synth_static_204-c225604a9ca2c9ea5c2ce844524ab5e6,,91,-0.0017591750000000017,0.008569925000000006,
synth_static_204,80000000,0.2,4,91,free-mem,TINYLFU,,699357.4050025098,,0.18410295,0,50000,0,synth_static_204-e13e40c0c750ed64940df97361254210,,91,0.0,0.010329100000000008,
synth_static_204,80000000,0.2,4,91,disabled,TINYLFU,,574162.4283066961,,0.18410295,0,50000,0,synth_static_204-63519cd8c0011468ac3419e1457d2843,,91,0.0,0.010329100000000008,
synth_static_204,80000000,0.2,4,91,tail-age,TINYLFU,,596971.1209509614,443.0,0.1889248,443,50000,0,synth_static_204-a5d72ef244f669892f3b36bbbf3b1497,0.05,91,-0.004821850000000016,0.005507249999999991,
synth_static_204,80000000,0.4,4,182,tail-age,LRU,,683267.8784035168,,0.120867125,0,50000,0,synth_static_204-50d4c3af8c8e7a6f6d2b8080a45fb765,0.25,182,0.0,0.0,
synth_static_204,80000000,0.4,4,182,hits,LRU,,553168.4635054952,49.0,0.1093107625,49,50000,0,synth_static_204-51c01d4980dea133d419d5a5e8ce8969,0.1,182,0.0115563625,0.0115563625,
synth_static_204,80000000,0.4,4,182,tail-age,LRU,,693710.1523445364,,0.120867125,0,50000,0,synth_static_204-72a33b99aa8edfed1d13d38ea3eeb4c9,0.1,182,0.0,0.0,
synth_static_204,80000000,0.4,4,182,tail-age,LRU,,788463.0536890852,,0.120867125,0,50000,0,synth_static_204-0db8ec123aa64685a35d6aa82c5e4e1d,0.05,182,0.0,0.0,
synth_static_204,80000000,0.4,4,182,marginal-hits,LRU,,693442.5794390456,1530.0,0.1227588375,1530,50000,0,synth_static_204-f2ca844f1d037487fcb98b1120fb1c40,,182,-0.0018917124999999896,-0.0018917124999999896,
synth_static_204,80000000,0.4,4,182,tail-age,LRU,,561857.953911989,,0.120867125,0,50000,0,synth_static_204-433c66ae8e0fe855c176d03da7ad9cee,0.02,182,0.0,0.0,
synth_static_204,80000000,0.4,4,182,disabled,LRU,,775405.5929436504,,0.120867125,0,50000,0,synth_static_204-1641355be53a21a25a5b387f414a210a,,182,0.0,0.0,
synth_static_204,80000000,0.4,4,182,free-mem,LRU,,559893.6941438328,,0.120867125,0,50000,0,synth_static_204-a2b65c1395b28eca393d31489d7175d4,,182,0.0,0.0,
synth_static_204,80000000,0.4,4,182,marginal-hits-tuned,LRU,,574454.8739322225,122.0,0.1099017125,122,50000,0,synth_static_204-68bfdbc2d71d43d5441e733a54fcb280,,182,0.010965412500000007,0.010965412500000007,0.012857124999999997
synth_static_204,80000000,0.4,4,182,free-mem,LRU2Q,,617828.4549099007,,0.1154752375,0,50000,0,synth_static_204-87c5045ba3cdf13e0a2c9f1244ade379,,182,0.0,0.005391887500000012,
synth_static_204,80000000,0.4,4,182,marginal-hits-tuned,LRU2Q,cold,678896.3022164241,185.0,0.107161175,185,50000,0,synth_static_204-1df37e707146b268b3b9ad8144107542,,182,0.008314062499999997,0.013705950000000008,0.014031737500000002
synth_static_204,80000000,0.4,4,182,tail-age,LRU2Q,,566059.8556966101,27.0,0.1307319,27,50000,0,synth_static_204-f2cb2352f34516798eed7c933dba568b,0.25,182,-0.015256662500000018,-0.009864775000000006,
synth_static_204,80000000,0.4,4,182,marginal-hits,LRU2Q,warm-cold,590301.9588936429,1531.0,0.1220969625,1531,50000,0,synth_static_204-15f1ed453f89d41b0d0c62b161ea6fcc,,182,-0.006621725000000009,-0.0012298374999999973,
synth_static_204,80000000,0.4,4,182,tail-age,LRU2Q,,587484.0582606122,38.0,0.1334481125,38,50000,0,synth_static_204-d7d4b8aa7329ceba20896241290bc901,0.1,182,-0.017972875,-0.012580987499999988,
synth_static_204,80000000,0.4,4,182,marginal-hits-tuned,LRU2Q,warm-cold,812147.1344014148,259.0,0.108972775,259,50000,0,synth_static_204-6c12db8feda36871dc81042fc7e88117,,182,0.0065024625,0.011894350000000012,0.013124187500000009
synth_static_204,80000000,0.4,4,182,tail-age,LRU2Q,,665558.1096073099,47.0,0.133978525,47,50000,0,synth_static_204-b23db6e233134a6641f8d1ceaff88a8c,0.02,182,-0.018503287499999993,-0.013111399999999981,
synth_static_204,80000000,0.4,4,182,disabled,LRU2Q,,634040.471024403,,0.1154752375,0,50000,0,synth_static_204-804d65c7dd54b5ed4bcd079cdb94b762,,182,0.0,0.005391887500000012,
synth_static_204,80000000,0.4,4,182,marginal-hits,LRU2Q,cold,682901.6112774651,1530.0,0.1211929125,1530,50000,0,synth_static_204-5a644ac9acdf42ce3b9e93118c4ea1a7,,182,-0.005717675000000005,-0.0003257874999999938,
synth_static_204,80000000,0.4,4,182,tail-age,LRU2Q,,567095.3179542972,46.0,0.13374265,46,50000,0,synth_static_204-3c85cb34666978539965628261d02c58,0.05,182,-0.018267412499999997,-0.012875524999999985,
synth_static_204,80000000,0.4,4,182,hits,LRU2Q,,557835.1248100554,49.0,0.105959775,49,50000,0,synth_static_204-e9a6bec6f87ae93086c9204e75ebf4a8,0.1,182,0.009515462499999988,0.01490735,
synth_static_204,80000000,0.4,4,182,free-mem,TINYLFU,,560466.5164289613,,0.11773635,0,50000,0,synth_static_204-35584f3d9e8f47aac5451a68db10bb71,,182,0.0,0.0031307750000000023,
synth_static_204,80000000,0.4,4,182,marginal-hits,TINYLFU,,675583.1399061091,1530.0,0.12218995,1530,50000,0,synth_static_204-204d783ef7fce928f9f1cc0f2ab9bdd2,,182,-0.004453600000000002,-0.0013228249999999997,
synth_static_204,80000000,0.4,4,182,disabled,TINYLFU,,630336.8049340718,,0.11773635,0,50000,0,synth_static_204-86e2bb62c16d8290a11847aad573908d,,182,0.0,0.0031307750000000023,
synth_static_204,80000000,0.4,4,182,tail-age,TINYLFU,,515561.90350039816,214.0,0.1228231875,214,50000,0,synth_static_204-c010cff0b8f46964afec00f5d0e31684,0.25,182,-0.005086837499999997,-0.0019560624999999943,
synth_static_204,80000000,0.4,4,182,tail-age,TINYLFU,,726271.5109973524,219.0,0.1204430375,219,50000,0,synth_static_204-1040e1e4dcc45c70f17b8f66891e7d53,0.02,182,-0.002706687499999999,0.0004240875000000033,
synth_static_204,80000000,0.4,4,182,marginal-hits-tuned,TINYLFU,,652900.0987707669,111.0,0.1044356625,111,50000,0,synth_static_204-0f648b8c94c653fc345d24d627b11c23,,182,0.013300687500000005,0.016431462500000008,0.017754287500000007
synth_static_204,80000000,0.4,4,182,hits,TINYLFU,,686946.1640741079,49.0,0.1049343625,49,50000,0,synth_static_204-352f53bf81fcf440ee7adc93adf4e323,0.1,182,0.0128019875,0.015932762500000003,
synth_static_204,80000000,0.4,4,182,tail-age,TINYLFU,,452837.9069408076,213.0,0.1218033625,213,50000,0,synth_static_204-bb2253ee80f9024726f02c0fd34bcd31,0.1,182,-0.004067012499999995,-0.0009362374999999923,
synth_static_204,80000000,0.4,4,182,tail-age,TINYLFU,,491514.1446116558,222.0,0.1211291875,222,50000,0,synth_static_204-61bb81f780714df9e9025d87250debc9,0.05,182,-0.0033928374999999955,-0.0002620624999999932,
synth_static_204,80000000,0.8,4,364,disabled,LRU,,664522.851649123,,0.046663675,0,50000,0,synth_static_204-70ab8ac2dacb5ca3c00ccfd1ab201f83,,364,0.0,0.0,
synth_static_204,80000000,0.8,4,364,marginal-hits-tuned,LRU,,1047732.8942192048,98.0,0.0453854125,98,50000,0,synth_static_204-93abb15526d47c9028493a2b9ea14254,,364,0.001278262500000002,0.001278262500000002,0.005357662499999999
synth_static_204,80000000,0.8,4,364,hits,LRU,,619208.2279929388,46.0,0.044597825,46,50000,0,synth_static_204-7f6f6d1682db6f3fd86b79084b7f77da,0.1,364,0.002065850000000001,0.002065850000000001,
synth_static_204,80000000,0.8,4,364,tail-age,LRU,,657780.7434554927,,0.046663675,0,50000,0,synth_static_204-60b52fd478dfd5275e686e95b36c95f8,0.25,364,0.0,0.0,
synth_static_204,80000000,0.8,4,364,tail-age,LRU,,661393.0633893796,,0.046663675,0,50000,0,synth_static_204-490135445dd2aa7c18e2a23f1927778d,0.05,364,0.0,0.0,
synth_static_204,80000000,0.8,4,364,tail-age,LRU,,631251.8139717717,,0.046663675,0,50000,0,synth_static_204-aeb91d6abefb9bfcfbf1281ca8e3e27a,0.02,364,0.0,0.0,
synth_static_204,80000000,0.8,4,364,marginal-hits,LRU,,756511.0871990867,1093.0,0.050743075,1093,50000,0,synth_static_204-91e36e96e6bde22cd608418a5aaaa851,,364,-0.004079399999999997,-0.004079399999999997,
synth_static_204,80000000,0.8,4,364,tail-age,LRU,,705310.6734358723,,0.046663675,0,50000,0,synth_static_204-b5653f0c83e1d94294c838a2915fde77,0.1,364,0.0,0.0,
synth_static_204,80000000,0.8,4,364,free-mem,LRU,,538025.0828283447,,0.046663675,0,50000,0,synth_static_204-9481dd909925cc9bdef4998ca3e17a2c,,364,0.0,0.0,
synth_static_204,80000000,0.8,4,364,marginal-hits-tuned,LRU2Q,warm-cold,820590.5627493402,76.0,0.0451603125,76,50000,0,synth_static_204-4babb679ccf69c7dd415145cf5b813c8,,364,0.0011802750000000015,0.0015033625000000009,0.005305224999999997
synth_static_204,80000000,0.8,4,364,hits,LRU2Q,,625273.0498775329,46.0,0.044752575,46,50000,0,synth_static_204-dde7aa39a807d76a3cf45e5d2984de68,0.1,364,0.0015880124999999995,0.001911099999999999,
synth_static_204,80000000,0.8,4,364,free-mem,LRU2Q,,489546.62105259177,,0.0463405875,0,50000,0,synth_static_204-8b5a839c92971df16c9d334353bf3281,,364,0.0,0.0003230874999999994,
synth_static_204,80000000,0.8,4,364,marginal-hits,LRU2Q,cold,597056.991371002,1096.0,0.0505534375,1096,50000,0,synth_static_204-27425db107d5a4290b3f96897509abd3,,364,-0.004212849999999997,-0.0038897624999999977,
synth_static_204,80000000,0.8,4,364,tail-age,LRU2Q,,475395.76987239055,28.0,0.0512832625,28,50000,0,synth_static_204-891f4de0f383bd233bf77090ee298e90,0.25,364,-0.0049426750000000005,-0.004619587500000001,
synth_static_204,80000000,0.8,4,364,marginal-hits-tuned,LRU2Q,cold,1163190.5783001094,97.0,0.0453157,97,50000,0,synth_static_204-8715915d9165fa1756504b6f8c934173,,364,0.0010248875000000018,0.0013479750000000013,0.005237737499999999
synth_static_204,80000000,0.8,4,364,tail-age,LRU2Q,,613673.4137651249,32.0,0.0515423625,32,50000,0,synth_static_204-2c91f9ce1ee6da7d0fa6598d489ba106,0.02,364,-0.005201774999999999,-0.004878687499999999,
synth_static_204,80000000,0.8,4,364,tail-age,LRU2Q,,564557.6253534239,31.0,0.0514814125,31,50000,0,synth_static_204-bbab4d47b5ead582506d92d7753e30fb,0.1,364,-0.005140824999999995,-0.004817737499999995,
synth_static_204,80000000,0.8,4,364,tail-age,LRU2Q,,622581.7922243857,32.0,0.0515400875,32,50000,0,synth_static_204-64f2bfb0a630a1788618b8fca7ca7436,0.05,364,-0.005199499999999996,-0.004876412499999996,
synth_static_204,80000000,0.8,4,364,disabled,LRU2Q,,694676.8011047028,,0.0463405875,0,50000,0,synth_static_204-b70217fe265676a6ae7e0cdffa601a98,,364,0.0,0.0003230874999999994,
synth_static_204,80000000,0.8,4,364,marginal-hits,LRU2Q,warm-cold,700095.1705559335,1060.0,0.0504655375,1060,50000,0,synth_static_204-29f932c4a5b3f90c0c8ab2207b4ec9bf,,364,-0.004124949999999995,-0.003801862499999996,
synth_static_204,80000000,0.8,4,364,tail-age,TINYLFU,,571630.9156946286,41.0,0.04751355,41,50000,0,synth_static_204-41a552dea2debe3d807a9d19253eab81,0.05,364,-0.001154750000000003,-0.0008498749999999999,
synth_static_204,80000000,0.8,4,364,tail-age,TINYLFU,,703495.4520920614,60.0,0.047801375,60,50000,0,synth_static_204-baeffdbdd19221f9beb7bf19e31c52de,0.02,364,-0.0014425750000000015,-0.0011376999999999984,
synth_static_204,80000000,0.8,4,364,tail-age,TINYLFU,,702157.5635691027,47.0,0.0485098,47,50000,0,synth_static_204-9a664c07ebbe23eefc667d90ba413b16,0.25,364,-0.002151,-0.001846124999999997,
synth_static_204,80000000,0.8,4,364,free-mem,TINYLFU,,664743.8112189539,,0.0463588,0,50000,0,synth_static_204-ad48427ac065faa611b384391ba5b6ba,,364,0.0,0.00030487500000000306,
synth_static_204,80000000,0.8,4,364,disabled,TINYLFU,,810347.6860179864,,0.0463588,0,50000,0,synth_static_204-0606befae2334ebbef3e22e669938671,,364,0.0,0.00030487500000000306,
synth_static_204,80000000,0.8,4,364,marginal-hits,TINYLFU,,694654.617897428,1089.0,0.0505778875,1089,50000,0,synth_static_204-f1f11ec5923eceda05659c6e78f74131,,364,-0.004219087500000003,-0.0039142125,
synth_static_204,80000000,0.8,4,364,tail-age,TINYLFU,,518270.1152451411,51.0,0.04792575,51,50000,0,synth_static_204-7b421e5dbd3a28386e4fe4414b56151c,0.1,364,-0.0015669500000000045,-0.0012620750000000014,
synth_static_204,80000000,0.8,4,364,marginal-hits-tuned,TINYLFU,,573094.3820689559,107.0,0.0453707875,107,50000,0,synth_static_204-2fd65e0d27e1d88650967839f042122e,,364,0.0009880124999999962,0.0012928874999999992,0.005207099999999999
synth_static_204,80000000,0.8,4,364,hits,TINYLFU,,671296.8673692795,46.0,0.044623375,46,50000,0,synth_static_204-11ff0fb6c017c7517980ea963b18bc6a,0.1,364,0.0017354249999999988,0.002040300000000002,
